#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:denisovan" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:denisovan" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:denisovan">
#                <taxonset id="TaxonSet.denisovan" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:denisovan" name="distribution" x="@birthRate.t:denisovan">
#            <Uniform id="Uniform.1" name="distr" upper="100.0"/>
#        </prior>
#        <prior id="GammaShapePrior.s:denisovan" name="distribution">
#            <parameter id="gammaShape.s:denisovan" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:denisovan" name="distribution">
#            <parameter id="kappa.s:denisovan" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:denisovan" name="distribution">
#            <parameter id="ucldMean.c:denisovan" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" lower="1.0E-6" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:denisovan" name="distribution">
#            <parameter id="ucldStdev.c:denisovan" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Hominini.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:denisovan">
#            <taxonset id="Hominini" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="CommonChimpanzee_NC001643" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Denisovan_FN673705" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ModernHuman_HM171295" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Neanderthal_FM865409" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="PygmyChimpanzee_NC001644" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean">6.5</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma">0.2551</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@denisovan" id="treeLikelihood.denisovan" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:denisovan">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:denisovan" shape="@gammaShape.s:denisovan" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:denisovan" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:denisovan" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:denisovan" kappa="@kappa.s:denisovan" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:denisovan" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:denisovan" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:denisovan" id="RelaxedClock.c:denisovan" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:denisovan">
#                <LogNormal S="@ucldStdev.c:denisovan" id="LogNormalDistributionModel.c:denisovan" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.5" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="12" id="rateCategories.c:denisovan" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.denisovan	TreeHeight	YuleModel	birthRate	kappa	gammaShape	monophyletic(Hominini)	logP(mrca(Hominini))	mrca.age(Hominini)	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2467000	-31941.159790834718	-31911.65652319348	-29.503267641239283	-31911.65652319348	11.20329829829683	-17.573755372985445	0.1144571059861469	24.42054559805419	0.17240896897650157	1	-0.3811581150350294	6.171659594739514	0.016985264051732934	0.4780592153628434	0.01702401640296091	6.150653756748185E-5	0.4910540809529354	0.2960382162503496	0.3303054160986967	0.12469425247971966	0.24896211517123443
2468000	-31941.3824952836	-31911.683550987815	-29.698944295786085	-31911.683550987815	12.2677482629083	-18.30991764435022	0.08619549504774296	24.42054559805419	0.17507861553404797	1	-0.12678652045744854	6.226686178794911	0.01635086922226958	0.39938702802134507	0.016276180572479794	4.4334310573222365E-5	0.4292465490393741	0.2960382162503496	0.3303054160986967	0.12469425247971966	0.24896211517123443
2469000	-31940.837534817598	-31911.142268070995	-29.695266746601202	-31911.142268070995	13.564742993804911	-18.227793225232034	0.1056097983197099	24.42054559805419	0.17507861553404797	1	0.008070334231130072	6.2609423650807985	0.016459110070743403	0.4571116736956497	0.015357354978052146	4.648956658503452E-5	0.4491207102843031	0.2960382162503496	0.3303054160986967	0.12469425247971966	0.24896211517123443
2470000	-31947.510730241065	-31915.2400479459	-32.270682295164285	-31915.2400479459	12.021934856820112	-17.496895745554042	0.16184877111261603	23.274241426763815	0.17507861553404797	1	-3.1810934543734537	5.812813953858999	0.018136836885075048	0.5222905431300582	0.01654565962265152	2.4336903654141792E-5	0.32000357320481465	0.2960382162503496	0.3303054160986967	0.12469425247971966	0.24896211517123443
2471000	-31944.605175209566	-31915.35867198551	-29.24650322405661	-31915.35867198551	14.597213925927647	-18.412067705058956	0.11567796220875959	23.274241426763815	0.17507861553404797	1	0.31004090406800316	6.366409307328908	0.016965505058373263	0.398625344973873	0.014568967530292331	1.7721692186091497E-5	0.2837488395975355	0.2960382162503496	0.3303054160986967	0.12469425247971966	0.24896211517123443
2472000	-31946.583052090406	-31916.54478405502	-30.038268035385343	-31916.54478405502	16.206793396904313	-19.241598828512032	0.07806956448782443	23.274241426763815	0.17507861553404797	1	0.3824593931576382	6.591766336572722	0.01633785704578511	0.4078405947953766	0.014571753328087963	3.741126963735478E-5	0.4093192965772778	0.2960382162503496	0.3303054160986967	0.12469425247971966	0.24896211517123443
2473000	-31941.83207894931	-31911.21004415634	-30.62203479296654	-31911.21004415634	17.119452738396074	-19.18143569445759	0.15283816053225002	23.274241426763815	0.17507861553404797	1	-0.15371149660233674	6.220348815673103	0.01754364383412201	0.43689427033524647	0.013254479418022535	4.646017334390613E-5	0.4611595926783791	0.2960382162503496	0.3303054160986967	0.12469425247971966	0.24896211517123443
2474000	-31947.779973161694	-31917.119246783026	-30.660726378668805	-31917.119246783026	19.803030629885022	-19.808364003245625	0.13233573198949813	23.274241426763815	0.17507861553404797	1	0.26860640817219006	6.347555726552737	0.017049285295983055	0.392410591247021	0.011819153415008353	3.793446019430252E-5	0.4369613631690028	0.2960382162503496	0.3303054160986967	0.12469425247971966	0.24896211517123443
2475000	-31940.847524458623	-31911.649805508816	-29.19771894980679	-31911.649805508816	14.47563244556883	-18.440909324874497	0.15524709331917028	23.274241426763815	0.17507861553404797	1	0.32331010614940503	6.626962434261712	0.01815932371910793	0.38168365481658656	0.015051915277817716	4.1724106503765004E-5	0.39513720479636	0.2960382162503496	0.3303054160986967	0.12255336589160118	0.2511030017593529
2476000	-31944.39165087133	-31912.562652067747	-31.82899880358473	-31912.562652067747	17.2388251497106	-20.9765177398626	0.2372904207318948	23.274241426763815	0.17507861553404797	1	0.4307712536788125	6.453813700178634	0.017460217303646604	0.4359046689551581	0.013082349901903031	4.6551465061093756E-5	0.4519295673866347	0.2960382162503496	0.3303054160986967	0.12255336589160118	0.2511030017593529
2477000	-31946.620509790013	-31914.99839155178	-31.622118238231497	-31914.99839155178	15.554739565522567	-20.013274380323068	0.05595391968225244	23.274241426763815	0.17507861553404797	1	-0.313307770794085	6.185394592598973	0.017752790449320363	0.4392511550887408	0.01371724839887138	5.075753458714056E-5	0.4691476773354191	0.2960382162503496	0.3303054160986967	0.12255336589160118	0.2511030017593529
2478000	-31944.50418868407	-31914.622490133508	-29.881698550560234	-31914.622490133508	14.78899526756319	-18.573421088170864	0.10183440787732048	23.274241426763815	0.17507861553404797	1	0.4353395922386087	6.539224938490554	0.017147120744446197	0.5658452707754927	0.014215471059730292	6.429502274422314E-5	0.5064440048962949	0.2960382162503496	0.3303054160986967	0.12255336589160118	0.2511030017593529
2479000	-31945.72527413677	-31912.726313449813	-32.99896068695746	-31912.726313449813	11.365329895915975	-21.606910780077648	0.03410603454929801	23.274241426763815	0.17507861553404797	1	0.2834514198599836	6.354030317364276	0.0175878288688124	0.5460825921985245	0.017282207476104875	1.0209638024880385E-4	0.5327061715719323	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2480000	-31944.649511364205	-31915.322166136146	-29.327345228060874	-31915.322166136146	11.610283870237026	-17.89323246372582	0.1970793277325904	23.274241426763815	0.16775608770968944	1	0.06355453484917145	6.723443890103621	0.017875147639809207	0.49738684692999285	0.017656919321939083	1.0498274277067784E-4	0.5712856330462713	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2481000	-31947.39571429993	-31916.735820690017	-30.659893609915486	-31916.735820690017	11.58233542854789	-17.36559147738965	0.1741073083370569	23.274241426763815	0.16775608770968944	0	-1.8329981682458114	5.955236439022477	0.021220850455865803	0.4871545434056231	0.018242746337739275	7.869562394261579E-5	0.4692519635285627	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2482000	-31947.737123120194	-31916.771698486147	-30.965424634046148	-31916.771698486147	15.394716193993329	-19.487900537535598	0.20570070967456133	23.274241426763815	0.16775608770968944	1	0.21811201832518468	6.672659211582004	0.01997302543449516	0.5540285499585708	0.015219494066014949	4.1996116724449865E-5	0.40709406057499775	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2483000	-31940.238931795353	-31910.403728166897	-29.835203628454334	-31910.403728166897	11.818355176213101	-18.207900763119135	0.2289398483226755	24.185688644183507	0.16775608770968944	1	0.26353230535603855	6.345404847300849	0.020107070725677162	0.5842303898640393	0.017380465017621513	6.331749509058791E-5	0.45204188021282493	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2484000	-31944.256058392926	-31914.79702043828	-29.45903795464585	-31914.79702043828	13.529947433123372	-18.134161735269736	0.15403325843614926	24.185688644183507	0.16775608770968944	1	0.30736748706734773	6.3651132927554395	0.01779186226669642	0.5095289474667775	0.01655179874533128	4.944750103028845E-5	0.40911788062544135	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2485000	-31939.61178358168	-31909.657071876336	-29.954711705344803	-31909.657071876336	14.789145756893578	-18.770591728566522	0.16472355746565703	24.185688644183507	0.16775608770968944	1	0.21407619305629585	6.674173689618243	0.016008778072708545	0.44425136215644584	0.014195677837564981	2.6840567377871445E-5	0.3631682852374108	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2486000	-31943.663812159397	-31912.2359492456	-31.427862913795504	-31912.2359492456	17.840085933347936	-19.545171723065277	0.12056252616424949	24.185688644183507	0.18664490163673778	1	-0.5120863057715265	6.8533383509130035	0.013480342850662758	0.4315861275613523	0.011501653626782444	1.3595960671616533E-5	0.3226958344706977	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2487000	-31941.284360065558	-31911.164746494138	-30.119613571418128	-31911.164746494138	13.517630242861369	-18.471470222277905	0.1049666261624084	24.185688644183507	0.18664490163673778	0	-0.11108022535364714	6.2304517875643555	0.016342972107754747	0.477412997999456	0.014856724926679105	3.151226456237417E-5	0.41758474755904273	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2488000	-31950.531238705546	-31920.700890599062	-29.830348106484102	-31920.700890599062	13.319130459477902	-18.508190860945298	0.09255866426109086	24.185688644183507	0.18664490163673778	1	0.29663791762637925	6.6399674923964564	0.01709222256629538	0.5003689673787012	0.015489640943114596	2.240367278954055E-5	0.34225255666374643	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2489000	-31945.87591179472	-31914.910264016857	-30.965647777860802	-31914.910264016857	13.13416075168226	-18.338457584393673	0.18161149183639103	24.185688644183507	0.1656746522442553	1	-0.5184364232576871	6.145494046814469	0.017237914806819393	0.6495999797808651	0.01507564768156471	2.5858894499370074E-5	0.37312625981117786	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2490000	-31948.623094230723	-31918.518311191016	-30.104783039708707	-31918.518311191016	15.59025775831323	-18.75701534366259	0.12303629649513093	24.185688644183507	0.1656746522442553	1	0.416778745613464	6.437116556385957	0.016389664225249647	0.5480394256242882	0.01429304438916998	2.4894707842466443E-5	0.3490171873710956	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2491000	-31942.376455078138	-31912.024170103938	-30.35228497419985	-31912.024170103938	12.99828112843784	-18.586235468680982	0.21107012974948466	24.185688644183507	0.1656746522442553	1	0.1497091132646266	6.696758683700667	0.019606832477033716	0.5921701420065637	0.015749158275241378	3.945853611101831E-5	0.39091626835511595	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2492000	-31945.63107849153	-31915.950883491387	-29.680195000141104	-31915.950883491387	13.78046370455109	-18.35794810333939	0.10056832014664274	24.185688644183507	0.1758053901121037	1	0.44712560756395026	6.49785009366633	0.020386723261228163	0.5465061714700007	0.015132307451329798	5.039403175399803E-5	0.4841672143170726	0.2960382162503496	0.32790778717894997	0.12495099481134789	0.2511030017593529
2493000	-31944.762658078416	-31913.772034017886	-30.990624060530614	-31913.772034017886	12.206813994000674	-18.39935369881137	0.08932742877846911	24.185688644183507	0.1758053901121037	1	-0.6158363795391831	6.871956008019672	0.022359061182173075	0.6068001071029848	0.01595847522651593	5.2667665619944656E-5	0.4825675562967069	0.29421108478516206	0.3317507507270552	0.12677812627653545	0.24726003821124773
2494000	-31945.693496965316	-31913.585040243262	-32.10845672205195	-31913.585040243262	12.068640620838588	-20.44049799284263	0.31545977126385155	24.185688644183507	0.1758053901121037	1	0.10642992668064227	6.71058692544762	0.02162431587374216	0.5479560044035946	0.015745929037693444	6.757335609717156E-5	0.5657224626523921	0.29421108478516206	0.3317507507270552	0.12677812627653545	0.24726003821124773
2495000	-31940.97281431993	-31912.201235955214	-28.77157836471642	-31912.201235955214	10.094529467165357	-17.40268907692275	0.21368124163118524	24.185688644183507	0.1758053901121037	1	0.44203208352478446	6.525837076844325	0.021926564550129535	0.5585430917989036	0.018212004709342512	8.72980255098297E-5	0.5384212046754719	0.29421108478516206	0.3317507507270552	0.12677812627653545	0.24726003821124773
2496000	-31946.322976013893	-31917.024228628787	-29.29874738510605	-31917.024228628787	9.48870817398353	-17.474806324815916	0.24576602697748592	24.185688644183507	0.17722007187649855	1	0.44150616431457324	6.5271293934216255	0.024328180705191774	0.693527055075182	0.019544169928740276	3.045326189250176E-4	0.8175879070444698	0.29421108478516206	0.3317507507270552	0.12677812627653545	0.24726003821124773
2497000	-31944.071527440556	-31912.631119370497	-31.440408070060258	-31912.631119370497	7.96725209538455	-19.306044255577497	0.4048723662277846	24.185688644183507	0.17722007187649855	1	0.2678755689409721	6.652755938375901	0.023675281857661247	0.7354486301314896	0.020274273989786405	3.058105420923794E-4	0.867573723983742	0.29421108478516206	0.3317507507270552	0.12197782313399179	0.2520603413537914
2498000	-31941.356480193874	-31911.449905176807	-29.90657501706499	-31911.449905176807	9.194637515291413	-17.087799535460444	0.20310621958609013	24.185688644183507	0.17722007187649855	1	-0.6524447263907142	6.878306651003545	0.020981381619881185	0.6634658606642154	0.018174422021226547	1.1737365972102625E-4	0.6670786209553294	0.2989806776480604	0.3269811578641568	0.12197782313399179	0.2520603413537914
2499000	-31941.50163539227	-31913.04859574925	-28.453039643021462	-31913.04859574925	7.41878325903487	-16.08989824670462	0.20710363821929356	24.185688644183507	0.17722007187649855	1	0.07896818102742037	6.281091217994859	0.025676836723821105	0.7477568350969498	0.020840430785465543	1.617233992622249E-4	0.646525902203632	0.2989806776480604	0.3269811578641568	0.12197782313399179	0.2520603413537914
2500000	-31944.268438596377	-31914.47621042466	-29.792228171717152	-31914.47621042466	8.318584776417731	-17.823148641532608	0.08213040790765729	24.185688644183507	0.17722007187649855	1	0.3796259513374029	6.406245860334414	0.02428463763224962	0.718984827906312	0.020213763455514733	1.0755187483833021E-4	0.6380248597228371	0.2989806776480604	0.3269811578641568	0.12197782313399179	0.2520603413537914
2501000	-31939.638472438586	-31911.506089633796	-28.132382804790517	-31911.506089633796	6.990441822121911	-15.963896834876975	0.264541607372932	25.883145076363675	0.17722007187649855	0	0.3937092228296428	6.4165921318369135	0.03030444268914699	0.7341435028735515	0.02308581742504331	2.0802704548165537E-4	0.6654345507263016	0.2989806776480604	0.3269811578641568	0.12197782313399179	0.2520603413537914
2502000	-31941.742077311315	-31913.327635705034	-28.414441606279876	-31913.327635705034	7.2607342803928185	-16.01449172487497	0.19664997853564858	25.883145076363675	0.17722007187649855	1	0.038985513468969724	6.2695116493470975	0.031010954780426585	0.696360699700409	0.02330333029830993	1.799125824476673E-4	0.6664799585033456	0.2989806776480604	0.3269811578641568	0.12197782313399179	0.2520603413537914
2503000	-31939.624298441035	-31911.22093824816	-28.403360192875645	-31911.22093824816	7.04122281187752	-16.181421281291698	0.1318192187907373	25.883145076363675	0.17722007187649855	1	0.31376529846950185	6.36823606064742	0.030561161146309797	0.7259902242197739	0.022035557981572394	1.847085787192019E-4	0.6909765726772027	0.2989806776480604	0.3269811578641568	0.12197782313399179	0.2520603413537914
2504000	-31943.470128451143	-31915.440869415277	-28.029259035865465	-31915.440869415277	6.43867222026353	-15.393711512309388	0.20121177245389038	25.883145076363675	0.17722007187649855	1	0.06838287881725652	6.277966774324342	0.03300349005619847	0.7780573887108077	0.02468519562081189	3.6003381870782446E-4	0.77367424338492	0.2989806776480604	0.3279153301772101	0.12104365082093851	0.2520603413537914
2505000	-31940.71687059874	-31911.00546451842	-29.71140608031653	-31911.00546451842	6.819459020303171	-16.75421847994119	0.31477165232862536	25.883145076363675	0.17722007187649855	1	-0.1475918975975956	6.778223483414645	0.03267131634837415	0.8110984752283984	0.023831551453209174	7.153012714582529E-4	1.0425287157807719	0.2989806776480604	0.3279153301772101	0.12104365082093851	0.2520603413537914
2506000	-31941.98268984825	-31913.211118331157	-28.771571517092063	-31913.211118331157	6.324072883656814	-15.988135197254783	0.13655261375472103	25.883145076363675	0.1794835538608401	0	0.20935958466560817	6.324072883656814	0.034101229857907575	0.8682301462267199	0.024235893451642284	0.0013879160586618674	1.1349466467685656	0.2989806776480604	0.3279153301772101	0.12778618288256827	0.24531780929216165
2507000	-31942.983366267024	-31913.842191932807	-29.14117433421854	-31913.842191932807	6.709256738763828	-16.042840053509885	0.13604881951362707	25.883145076363675	0.1794835538608401	1	-0.39348665644392733	6.169225142589945	0.031861884753450434	0.7776380421843181	0.023618047619449647	2.91299733935874E-4	0.793236600957134	0.2989806776480604	0.3279153301772101	0.12778618288256827	0.24531780929216165
2508000	-31943.817229014883	-31915.261973614703	-28.555255400182144	-31915.261973614703	6.404346106584681	-15.613861522733787	0.2092799057150062	25.883145076363675	0.1794835538608401	1	0.021893171367514674	6.2647352924093145	0.03386397291082252	0.8588671321164224	0.022703383875227804	3.170520489180474E-4	0.8809334900384066	0.2989806776480604	0.3279153301772101	0.12778618288256827	0.24531780929216165
2509000	-31941.6594061243	-31912.66703880061	-28.992367323691894	-31912.66703880061	6.899694285091997	-16.163014994344387	0.17433033211079713	25.883145076363675	0.1794835538608401	1	0.09388075159505099	6.71442983387627	0.0306342259341066	0.8461859600116661	0.021138422535761727	3.47516443037822E-4	0.9133202606919134	0.2989806776480604	0.3279153301772101	0.12778618288256827	0.24531780929216165
2510000	-31942.665855904543	-31913.301892906726	-29.363962997817925	-31913.301892906726	7.113568098516893	-16.115106145666207	0.17764793538148704	25.883145076363675	0.1794835538608401	1	-0.2545681202855774	6.802210982921187	0.03165293312198149	0.8687042679986663	0.021126295597076603	2.4797180800456564E-4	0.8455242671682375	0.2989806776480604	0.3279153301772101	0.12778618288256827	0.24531780929216165
2511000	-31948.099780501238	-31915.8946252954	-32.205155205835766	-31915.8946252954	5.91523139597143	-15.139606014739224	0.1911163414606497	25.883145076363675	0.1794835538608401	1	-4.008610963974467	5.738470133566094	0.03865663468295222	0.8886405825355743	0.025811518484355964	4.130594785098385E-4	0.8650249961683477	0.2989806776480604	0.3279153301772101	0.12778618288256827	0.24531780929216165
2512000	-31949.729437751714	-31921.36625883086	-28.363178920850743	-31921.36625883086	6.662502384220882	-15.759621210069533	0.2118370870614441	25.883145076363675	0.1794835538608401	0	-0.09664207415429471	6.23396037084	0.030542651742293585	0.7164558584322261	0.022722047069025305	5.966148674001189E-4	0.8936633807173799	0.2973664526563846	0.32084037949222216	0.12778618288256827	0.25400698496882534
2513000	-31946.462075315674	-31915.780423949618	-30.681651366055576	-31915.780423949618	7.389315407644486	-17.04004877038151	0.3108635818451155	25.883145076363675	0.1794835538608401	1	-0.8422143114540385	6.090347931746865	0.03297179703144651	0.8071860177109225	0.022501682427263678	4.2742077906008296E-4	0.9249124260863687	0.2973664526563846	0.32084037949222216	0.12778618288256827	0.25400698496882534
2514000	-31948.029978264567	-31918.94397909891	-29.08599916565797	-31918.94397909891	6.86191389725404	-16.113886244137234	0.22428584642551133	25.883145076363675	0.17638578931484605	1	-0.1887498450867987	6.2123107636213115	0.03311526034636332	0.8031339081865223	0.02367977903603406	8.218544291758875E-4	0.9389356528567938	0.2973664526563846	0.32084037949222216	0.12778618288256827	0.25400698496882534
2515000	-31950.418107764148	-31920.551879152008	-29.86622861214132	-31920.551879152008	8.444706351262072	-17.45632168067943	0.23293836425421396	25.883145076363675	0.17638578931484605	1	0.37864175690090374	6.594434811369629	0.028077570626525515	0.8047589000906046	0.01956076125658793	2.959091657485708E-4	0.9122984006817431	0.2973664526563846	0.32084037949222216	0.12778618288256827	0.25400698496882534
2516000	-31950.827541515875	-31921.737240653805	-29.090300862069846	-31921.737240653805	6.8507289897562975	-16.3081726483298	0.14941996578922914	25.883145076363675	0.17638578931484605	1	0.016815382495673936	6.263334905158081	0.029264957386260143	0.8080180763225282	0.020515941184768013	3.051175954769092E-4	0.8108794946310482	0.2973664526563846	0.32084037949222216	0.12778618288256827	0.25400698496882534
2517000	-31944.5545452775	-31914.68456283461	-29.869982442890063	-31914.68456283461	7.4201219956991125	-17.259697864288828	0.2843968256778659	25.883145076363675	0.1642275443089595	1	0.09685650403873097	6.286475168974098	0.028795639971237037	0.7831077846782152	0.02066426345327871	2.478963265841667E-4	0.7888630534703567	0.2973664526563846	0.32084037949222216	0.12778618288256827	0.25400698496882534
2518000	-31944.722821948173	-31914.94525517813	-29.777566770043695	-31914.94525517813	7.994863066292543	-17.416297095804484	0.2483972399742729	26.266293525014834	0.1642275443089595	1	0.44695431453238893	6.494811914484785	0.02809912392822982	0.8034665489847715	0.020311348508007986	1.8221621860689617E-4	0.7673924749176425	0.2973664526563846	0.32084037949222216	0.12778618288256827	0.25400698496882534
2519000	-31946.202866038366	-31916.004174744066	-30.198691294298772	-31916.004174744066	8.32689933979135	-16.89805821648632	0.14678121460492577	26.266293525014834	0.1642275443089595	1	-0.6089323656348967	6.129253859701575	0.026874939250798764	0.7671083961666166	0.019857886616703832	1.5979281377788738E-4	0.777316819816642	0.2973664526563846	0.32084037949222216	0.12778618288256827	0.25400698496882534
2520000	-31944.876548001113	-31913.53030217959	-31.34624582152	-31913.53030217959	10.479931495535416	-17.8319086750533	0.136682384287853	26.266293525014834	0.1642275443089595	1	-0.9418367004241729	6.925183339496928	0.02444903692825456	0.7302449473462524	0.017186622888953652	1.195682238758018E-4	0.7962678372482637	0.2973664526563846	0.32084037949222216	0.12778618288256827	0.25400698496882534
2521000	-31945.639230858218	-31914.239832623727	-31.39939823449089	-31914.239832623727	9.145927643761583	-17.443521404780597	0.21183834334406243	26.266293525014834	0.1642275443089595	1	-0.9253463891209287	6.922651895605845	0.02902449278567705	0.8736424217796902	0.018991865383023998	1.8924488675080398E-4	0.9245783041783926	0.2887966491583585	0.32941018299024827	0.12778618288256827	0.25400698496882534
2522000	-31949.589052092124	-31917.776384632696	-31.812667459427185	-31917.776384632696	7.829162110187592	-17.414271124702857	0.30003354715546227	24.3434977021658	0.1642275443089595	1	-1.7340187837614995	5.967191431619272	0.03015444964853545	0.8162330740645516	0.02130871179504779	1.8264780684659242E-4	0.851522188520568	0.2887966491583585	0.32941018299024827	0.12778618288256827	0.25400698496882534
2523000	-31944.518774800887	-31915.391986394006	-29.12678840687919	-31915.391986394006	7.571654111320053	-16.459502253697565	0.13173363918994374	24.3434977021658	0.1642275443089595	1	-0.10114616533823251	6.232860896068277	0.02987506542907853	0.7854708210244042	0.0221476928812662	1.6547558569325564E-4	0.7079947608875251	0.2887966491583585	0.32941018299024827	0.12778618288256827	0.25400698496882534
2524000	-31945.647679564463	-31915.77338143362	-29.874298130842483	-31915.77338143362	9.064122183278872	-17.785488945628316	0.27068734364683866	24.3434977021658	0.1642275443089595	1	0.4151331574930909	6.564563953555487	0.026185509065824977	0.7661065393019689	0.019285667010957543	1.1639949136587202E-4	0.6413421979350381	0.2887966491583585	0.32941018299024827	0.12778618288256827	0.25400698496882534
2525000	-31944.38623268181	-31914.777084849586	-29.60914783222202	-31914.777084849586	8.44606142290136	-17.454524264479666	0.09553800887613913	24.3434977021658	0.1642275443089595	1	0.44191326902715133	6.473865377624083	0.026846033910784852	0.7949665215244455	0.020195109390689473	1.3970806074144489E-4	0.7017813644520741	0.2887966491583585	0.32941018299024827	0.12778618288256827	0.25400698496882534
2526000	-31943.15152129019	-31913.81649385992	-29.33502743027304	-31913.81649385992	7.993185197787758	-17.097849638864194	0.27600949376752576	24.3434977021658	0.1642275443089595	1	0.3093994090004444	6.366097180585303	0.026763729659726426	0.779370641041108	0.02125720929806521	1.3325581412988328E-4	0.6807812234310507	0.2887966491583585	0.32941018299024827	0.12778618288256827	0.25400698496882534
2527000	-31943.916851817256	-31915.25559483148	-28.66125698577481	-31915.25559483148	7.653521422219493	-16.114788752586957	0.19757219237888488	24.3434977021658	0.165230888721432	1	0.11794207259850792	6.706998850537235	0.0289247793795586	0.8159281110117756	0.021602947100075782	1.656995372786182E-4	0.7117096095316023	0.2942406307359277	0.32396620141267907	0.12778618288256827	0.25400698496882534
2528000	-31943.66972616095	-31914.428426416296	-29.241299744655077	-31914.428426416296	7.738249562266877	-16.78329429087069	0.2589937651818914	24.3434977021658	0.165230888721432	1	0.3051097161415808	6.635971604528172	0.027447904381107363	0.8470431204027236	0.021206766554758012	1.4698045902349543E-4	0.6706781133208428	0.2942406307359277	0.32396620141267907	0.12778618288256827	0.25400698496882534
