#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:denisovan_cp1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:denisovan_cp1" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:denisovan_cp1" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.denisovan_cp1" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:denisovan_cp1" name="distribution" x="@birthRate.t:denisovan_cp1">
#            <Uniform id="Uniform.1" name="distr" upper="100.0"/>
#        </prior>
#        <prior id="ClockPrior.c:denisovan_cp2" name="distribution">
#            <parameter id="clockRate.c:denisovan_cp2" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:denisovan_cp3" name="distribution">
#            <parameter id="clockRate.c:denisovan_cp3" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:denisovan_cp1" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:denisovan_cp1" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.9" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:denisovan_cp2" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:denisovan_cp2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.9.denisovan_cp2" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:denisovan_cp3" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:denisovan_cp3" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.9.denisovan_cp3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:denisovan_cp1" name="distribution">
#            <parameter id="kappa.s:denisovan_cp1" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:denisovan_cp2" name="distribution">
#            <parameter id="kappa.s:denisovan_cp2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.denisovan_cp2" name="distr">
#                <parameter estimate="false" id="RealParameter.3.denisovan_cp2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4.denisovan_cp2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:denisovan_cp3" name="distribution">
#            <parameter id="kappa.s:denisovan_cp3" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.denisovan_cp3" name="distr">
#                <parameter estimate="false" id="RealParameter.3.denisovan_cp3" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4.denisovan_cp3" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="GammaShapePrior.s:denisovan_cp1" name="distribution">
#            <parameter id="gammaShape.s:denisovan_cp1" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:denisovan_cp2" name="distribution">
#            <parameter id="gammaShape.s:denisovan_cp2" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.denisovan_cp2" name="distr">
#                <parameter estimate="false" id="RealParameter.0.denisovan_cp2" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:denisovan_cp3" name="distribution">
#            <parameter id="gammaShape.s:denisovan_cp3" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.denisovan_cp3" name="distr">
#                <parameter estimate="false" id="RealParameter.0.denisovan_cp3" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@denisovan_cp1" id="treeLikelihood.denisovan_cp1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:denisovan_cp1">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:denisovan_cp1" shape="@gammaShape.s:denisovan_cp1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:denisovan_cp1" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:denisovan_cp1" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:denisovan_cp1" kappa="@kappa.s:denisovan_cp1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:denisovan_cp1" id="estimatedFreqs.s:denisovan_cp1" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:denisovan_cp1" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:denisovan_cp1" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution id="treeLikelihood.denisovan_cp2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:denisovan_cp1">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:denisovan_cp2" shape="@gammaShape.s:denisovan_cp2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:denisovan_cp2" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:denisovan_cp2" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:denisovan_cp2" kappa="@kappa.s:denisovan_cp2" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:denisovan_cp2" id="estimatedFreqs.s:denisovan_cp2" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:denisovan_cp2" id="StrictClock.c:denisovan_cp2" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution id="treeLikelihood.denisovan_cp3" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:denisovan_cp1">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:denisovan_cp3" shape="@gammaShape.s:denisovan_cp3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:denisovan_cp3" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:denisovan_cp3" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:denisovan_cp3" kappa="@kappa.s:denisovan_cp3" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:denisovan_cp3" id="estimatedFreqs.s:denisovan_cp3" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:denisovan_cp3" id="StrictClock.c:denisovan_cp3" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1	treeLikelihood.2	treeLikelihood.3	TreeHeight	YuleModel	birthRate	clockRate.2	clockRate.3	kappa.1	kappa.2	kappa.3	gammaShape.1	gammaShape.2	gammaShape.3	freqParameter.11	freqParameter.12	freqParameter.13	freqParameter.14	freqParameter.21	freqParameter.22	freqParameter.23	freqParameter.24	freqParameter.31	freqParameter.32	freqParameter.33	freqParameter.34
0	-49881.73330937172	-49864.68957647405	-17.043732897667162	-14528.691637785547	-12747.190418784805	-22588.807519903694	1.0311457297800997	-3.84248260975621	1.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
1000	-33103.01120643748	-33100.13780870571	-2.8733977317675174	-9327.345234780278	-7282.687722884799	-16490.104851040633	0.0670961205804968	10.327852556143435	7.594555930365568	0.4250476410781519	3.7302095056754814	2.0	2.0	2.0	1.0	1.0	1.0	0.25	0.25	0.24383296075639357	0.2561670392436064	0.2491440452514685	0.2508559547485315	0.25	0.25	0.2520273452849357	0.25	0.2479726547150643	0.25
2000	-32096.954243672764	-32095.582935208164	-1.371308464601285	-9175.25327856674	-7284.5226398074465	-15635.807016833975	0.06224047106925481	13.728218160650481	32.81623284949173	0.36615719446943007	4.596965710835757	3.958790476938131	2.0	5.730012803291689	1.0	1.0	1.0	0.25	0.25	0.23421413587236942	0.26578586412763056	0.2491440452514685	0.2508559547485315	0.25	0.25	0.25969793851177697	0.25	0.24030206148822303	0.25
3000	-31985.749626745135	-31983.024338769195	-2.7252879759408675	-9176.106036307996	-7244.566894631943	-15562.351407829257	0.05811854507267996	13.622778593427462	43.23993000977069	0.495983100979997	4.725052670729262	3.958790476938131	2.7589721154953377	5.730012803291689	1.0	1.0	1.956889060086758	0.25	0.25	0.23421413587236942	0.26578586412763056	0.2491440452514685	0.2512635525478448	0.25	0.24959240220068665	0.2634641657450914	0.25	0.2322786269908159	0.2542572072640927
4000	-31732.269846775715	-31726.506637652106	-5.763209123608701	-9098.46033993524	-7225.965335826108	-15402.080961890759	0.06984148892357667	12.284371753791998	41.61989125392585	0.3836849052477756	4.207666584146741	7.592292197097313	2.7589721154953377	9.12136825029043	1.0	1.0	1.956889060086758	0.25021785074759406	0.25	0.23421413587236942	0.2655680133800365	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.2634641657450914	0.25	0.2322786269908159	0.2542572072640927
5000	-31681.35710703047	-31675.330034187136	-6.027072843335769	-9052.450611335309	-7217.927920466413	-15404.951502385416	0.0692043900504402	12.213525125395666	43.88993198686145	0.4507293273092768	4.2707258672846375	13.472860280633032	2.7589721154953377	9.12136825029043	0.523582161931569	0.6135985145549981	1.956889060086758	0.25069775231155716	0.2507487245307045	0.23421413587236942	0.2643393872853689	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.26351676170860644	0.24994740403648497	0.2322786269908159	0.2542572072640927
6000	-31587.677744384295	-31582.168908622487	-5.508835761806944	-9056.096061976772	-7209.317624507923	-15316.755222137792	0.07055311232352653	12.979268035348964	29.58218778763434	0.42836628589635567	4.015512785211594	13.472860280633032	2.7589721154953377	12.070939941420527	0.523582161931569	0.33871941927661436	1.956889060086758	0.25069775231155716	0.2507487245307045	0.2354361141338335	0.2631174090239048	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.27095567365881584	0.24994740403648497	0.2322786269908159	0.24681829531388327
7000	-31467.946737000868	-31460.62239046092	-7.324346539945318	-9056.458137689167	-7202.778556456007	-15201.385696315745	0.07582422915603472	11.668019170325891	40.7135317205178	0.38833991059656725	4.3483479483534015	13.472860280633032	2.7589721154953377	18.858486282655072	0.523582161931569	0.2723813297025579	1.5919386765500905	0.25069775231155716	0.2507487245307045	0.2354361141338335	0.2631174090239048	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.27095567365881584	0.25849481205965463	0.22373121896764625	0.24681829531388327
8000	-31425.931804754986	-31419.891607344995	-6.040197409992983	-9051.57158367984	-7162.64973431854	-15205.670289346614	0.06970247277369385	13.457094005630628	25.943649265959092	0.4059155096945931	4.918911780648624	13.472860280633032	4.279860915374661	18.858486282655072	0.523582161931569	0.2723813297025579	1.5919386765500905	0.25069775231155716	0.2507487245307045	0.2354361141338335	0.2631174090239048	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.27095567365881584	0.25849481205965463	0.22373121896764625	0.24681829531388327
9000	-31422.09202756135	-31413.368500324683	-8.72352723666733	-9043.057526758064	-7164.354450089927	-15205.956523476692	0.07873280901046313	10.601556993583102	47.398074614849975	0.3957818000481244	4.517653782417623	13.472860280633032	4.279860915374661	18.488330956849804	0.3956464723853945	0.2723813297025579	1.5919386765500905	0.25069775231155716	0.2507487245307045	0.2354361141338335	0.2631174090239048	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.27095567365881584	0.25849481205965463	0.22373121896764625	0.24681829531388327
10000	-31327.064305044252	-31319.550962563768	-7.513342480484353	-9027.067192955581	-7161.973288746171	-15130.510480862016	0.07887084731332404	11.969869592050213	35.9344498138101	0.35058163538737047	4.641753337065205	15.286363715544455	4.279860915374661	18.488330956849804	0.29301780810549266	0.2723813297025579	1.5919386765500905	0.25069775231155716	0.2507487245307045	0.2354361141338335	0.2631174090239048	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.2804986828399141	0.25849481205965463	0.20864830802795636	0.25235819707247487
11000	-31317.392498508536	-31310.26220061056	-7.130297897975996	-9031.964784478707	-7157.822171423813	-15120.475244708037	0.07822719037240679	12.262108179104397	14.733123391013438	0.3590252557185443	4.5379871598014345	15.286363715544455	4.279860915374661	18.488330956849804	0.29301780810549266	0.18157533424838487	1.5919386765500905	0.25069775231155716	0.2507487245307045	0.2354361141338335	0.2631174090239048	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.2804986828399141	0.25849481205965463	0.20864830802795636	0.25235819707247487
12000	-31267.92089092761	-31261.17212819734	-6.748762730267179	-9027.686035612804	-7119.778363215679	-15113.707729368858	0.07436538791423845	12.964175940068756	29.717185599150508	0.3870391994954935	4.928651591059931	11.257576145198206	8.297882337829392	18.488330956849804	0.29301780810549266	0.12150744203163147	1.5919386765500905	0.25069775231155716	0.25279414784528736	0.23339069081925062	0.2631174090239048	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.2804986828399141	0.25849481205965463	0.20321176810682876	0.2577947369936025
13000	-31250.881503879817	-31243.806159494587	-7.075344385230506	-9011.086454891916	-7119.2542631159595	-15113.465441486711	0.07551651184356131	13.01437607109007	26.723646032812805	0.41970738014972964	4.670681594408742	14.129682304431439	8.297882337829392	18.488330956849804	0.2984758555192417	0.12150744203163147	1.5128385399454303	0.2543494682205896	0.26063950051898327	0.22554533814555472	0.25946569311487233	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.2804986828399141	0.25849481205965463	0.20321176810682876	0.2577947369936025
14000	-31230.648508792146	-31222.80062793054	-7.847880861606889	-9005.027227657067	-7115.876870084348	-15101.896530189126	0.07777844662814472	12.710164324299484	17.790854351208125	0.3830085845121684	4.669643928792937	14.129682304431439	9.861664720654243	20.50499264490903	0.23362760980816094	0.11518489043291512	1.5128385399454303	0.2543494682205896	0.26063950051898327	0.23350418096823033	0.2515068502921967	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.2814684265461048	0.25849481205965463	0.2027422843000687	0.25729447709417186
15000	-31223.499177978956	-31212.871706667454	-10.627471311501214	-8997.54908412905	-7114.337210627695	-15100.98541191071	0.07984480056911222	10.160724138919932	49.823579107222514	0.3595389737470178	4.388276432656187	14.129682304431439	11.741373588750259	20.50499264490903	0.13568686779313976	0.11518489043291512	1.5128385399454303	0.2543494682205896	0.26129732703787345	0.23350418096823033	0.25084902377330653	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.2814684265461048	0.25849481205965463	0.2027422843000687	0.25729447709417186
16000	-31221.644058533766	-31212.70867644438	-8.93538208938555	-8997.359859306156	-7114.028504052477	-15101.32031308575	0.08001588321920841	12.10646075549398	34.366390833764434	0.384615741448623	4.436090300014962	15.949502132006558	11.741373588750259	20.50499264490903	0.13568686779313976	0.11518489043291512	1.5128385399454303	0.2543494682205896	0.26129732703787345	0.23350418096823033	0.25084902377330653	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.2814684265461048	0.25849481205965463	0.2027422843000687	0.25729447709417186
17000	-31178.44992820555	-31168.230482555286	-10.219445650267362	-8989.769654151245	-7112.785189744925	-15065.675638659117	0.08705036125167209	10.823592696215208	39.246937668739655	0.39579726835773604	4.2859954715871025	15.949502132006558	11.741373588750259	20.50499264490903	0.13688236939617826	0.11518489043291512	1.5128385399454303	0.2636227981373903	0.25202399712107276	0.23350418096823033	0.25084902377330653	0.2491806580736711	0.25705506944873774	0.24417187027690448	0.24959240220068665	0.2814684265461048	0.2627592308010945	0.19847786555862884	0.25729447709417186
